dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,240,0.404219,82.424093,1,0.069
CreditCard,FantopeOGD,10,28,241,0.124157,82.548250,1,0.069
CreditCard,FantopeOGD,10,28,242,0.126893,82.675143,1,0.069
CreditCard,FantopeOGD,10,28,243,0.096521,82.771664,1,0.070
CreditCard,FantopeOGD,10,28,244,0.271505,83.043169,1,0.070
CreditCard,FantopeOGD,10,28,245,0.368620,83.411789,1,0.070
CreditCard,FantopeOGD,10,28,246,0.224365,83.636154,1,0.071
CreditCard,FantopeOGD,10,28,247,0.364890,84.001044,1,0.071
CreditCard,FantopeOGD,10,28,248,0.312247,84.313291,1,0.071
CreditCard,FantopeOGD,10,28,249,0.253970,84.567261,1,0.072
CreditCard,FantopeOGD,10,28,250,0.173661,84.740922,1,0.072
CreditCard,FantopeOGD,10,28,251,0.080740,84.821662,1,0.072
CreditCard,FantopeOGD,10,28,252,0.566238,85.387900,1,0.073
CreditCard,FantopeOGD,10,28,253,0.217754,85.605654,1,0.073
CreditCard,FantopeOGD,10,28,254,0.153793,85.759446,1,0.073
CreditCard,FantopeOGD,10,28,255,0.222667,85.982113,1,0.073
CreditCard,FantopeOGD,10,28,256,0.267185,86.249298,1,0.074
CreditCard,FantopeOGD,10,28,257,0.208822,86.458120,1,0.074
CreditCard,FantopeOGD,10,28,258,0.102334,86.560454,1,0.074
CreditCard,FantopeOGD,10,28,259,0.149025,86.709478,1,0.075
CreditCard,FantopeOGD,10,28,260,0.185220,86.894699,1,0.075
CreditCard,FantopeOGD,10,28,261,0.097703,86.992402,1,0.075
CreditCard,FantopeOGD,10,28,262,0.172327,87.164729,1,0.076
CreditCard,FantopeOGD,10,28,263,0.123741,87.288469,1,0.076
CreditCard,FantopeOGD,10,28,264,0.142928,87.431397,1,0.076
CreditCard,FantopeOGD,10,28,265,0.068745,87.500142,1,0.077
CreditCard,FantopeOGD,10,28,266,0.222673,87.722815,1,0.077
CreditCard,FantopeOGD,10,28,267,0.258016,87.980831,1,0.077
