dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,OfflineOptimum,2,5,246,0.199411,71.203583,1,0.002
SyntheticClustered,OfflineOptimum,2,5,247,0.653500,71.857082,1,0.002
SyntheticClustered,OfflineOptimum,2,5,248,0.486794,72.343876,1,0.002
SyntheticClustered,OfflineOptimum,2,5,249,0.153754,72.497630,1,0.002
SyntheticClustered,OfflineOptimum,2,5,250,0.288010,72.785641,1,0.002
SyntheticClustered,OfflineOptimum,2,5,251,0.282486,73.068126,1,0.002
SyntheticClustered,OfflineOptimum,2,5,252,0.138650,73.206777,1,0.002
SyntheticClustered,OfflineOptimum,2,5,253,0.571088,73.777865,1,0.002
SyntheticClustered,OfflineOptimum,2,5,254,0.292029,74.069893,1,0.002
SyntheticClustered,OfflineOptimum,2,5,255,0.435617,74.505510,1,0.002
SyntheticClustered,OfflineOptimum,2,5,256,0.123214,74.628724,1,0.002
SyntheticClustered,OfflineOptimum,2,5,257,0.180803,74.809527,1,0.002
SyntheticClustered,OfflineOptimum,2,5,258,0.268821,75.078348,1,0.002
SyntheticClustered,OfflineOptimum,2,5,259,0.442525,75.520873,1,0.002
SyntheticClustered,OfflineOptimum,2,5,260,0.035159,75.556032,1,0.002
SyntheticClustered,OfflineOptimum,2,5,261,0.198257,75.754289,1,0.002
SyntheticClustered,OfflineOptimum,2,5,262,0.538470,76.292759,1,0.002
SyntheticClustered,OfflineOptimum,2,5,263,0.662192,76.954951,1,0.002
SyntheticClustered,OfflineOptimum,2,5,264,0.010915,76.965866,1,0.002
SyntheticClustered,OfflineOptimum,2,5,265,0.203518,77.169383,1,0.002
SyntheticClustered,OfflineOptimum,2,5,266,0.145299,77.314683,1,0.002
SyntheticClustered,OfflineOptimum,2,5,267,0.415779,77.730461,1,0.002
SyntheticClustered,OfflineOptimum,2,5,268,0.152356,77.882817,1,0.002
SyntheticClustered,OfflineOptimum,2,5,269,0.604476,78.487293,1,0.002
SyntheticClustered,OfflineOptimum,2,5,270,0.228086,78.715379,1,0.002
SyntheticClustered,OfflineOptimum,2,5,271,0.192707,78.908086,1,0.002
SyntheticClustered,OfflineOptimum,2,5,272,0.155996,79.064081,1,0.002
SyntheticClustered,OfflineOptimum,2,5,273,0.255857,79.319938,1,0.002
SyntheticClustered,OfflineOptimum,2,5,274,0.523306,79.843244,1,0.002
SyntheticClustered,OfflineOptimum,2,5,275,0.675321,80.518566,1,0.002
SyntheticClustered,OfflineOptimum,2,5,276,0.109108,80.627673,1,0.002
